date,district,inflow,outflow,net_migration
2025-10-30,Leh,1.0,0.0,1.0
2025-10-30,Lucknow,0.0,2.0,-2.0
2025-10-30,Ludhiana,1.0,0.0,1.0
2025-10-30,Mumbai,0.0,1.0,-1.0
2025-10-30,Mysuru,0.0,1.0,-1.0
2025-10-30,Shillong,0.0,1.0,-1.0
2025-10-30,Shimla,2.0,0.0,2.0
2025-10-30,Thiruvananthapuram,1.0,1.0,0.0
2025-10-30,Warangal,0.0,1.0,-1.0
2025-10-31,Amritsar,0.0,1.0,-1.0
2025-10-31,Bengaluru,0.0,2.0,-2.0
2025-10-31,Bhopal,1.0,0.0,1.0
2025-10-31,Chandigarh,1.0,1.0,0.0
2025-10-31,Coimbatore,1.0,0.0,1.0
2025-10-31,Cuttack,0.0,1.0,-1.0
2025-10-31,Dehradun,1.0,0.0,1.0
2025-10-31,Gaya,2.0,0.0,2.0
2025-10-31,Imphal,0.0,1.0,-1.0
2025-10-31,Indore,1.0,0.0,1.0
2025-10-31,Itanagar,2.0,0.0,2.0
2025-10-31,Jammu,1.0,0.0,1.0
2025-10-31,Jamshedpur,1.0,0.0,1.0
2025-10-31,Kanpur,0.0,1.0,-1.0
2025-10-31,Kavaratti,2.0,1.0,1.0
2025-10-31,Kohima,1.0,1.0,0.0
2025-10-31,Kolkata,0.0,1.0,-1.0
2025-10-31,Lucknow,0.0,1.0,-1.0
2025-10-31,Ludhiana,1.0,0.0,1.0
2025-10-31,Mumbai,0.0,1.0,-1.0
2025-10-31,Mysuru,0.0,1.0,-1.0
2025-10-31,Patna,0.0,1.0,-1.0
2025-10-31,Pune,1.0,0.0,1.0
2025-10-31,Shimla,1.0,0.0,1.0
2025-10-31,Siliguri,0.0,1.0,-1.0
2025-10-31,Srinagar,0.0,2.0,-2.0
2025-10-31,Surat,2.0,0.0,2.0
2025-10-31,Visakhapatnam,0.0,1.0,-1.0
2025-10-31,Warangal,0.0,1.0,-1.0
2025-11-01,Agartala,0.0,1.0,-1.0
2025-11-01,Aizawl,0.0,1.0,-1.0
2025-11-01,Bhubaneswar,1.0,0.0,1.0
2025-11-01,Dehradun,1.0,1.0,0.0
2025-11-01,Gangtok,0.0,1.0,-1.0
2025-11-01,Guwahati,0.0,1.0,-1.0
2025-11-01,Haridwar,0.0,1.0,-1.0
2025-11-01,Hyderabad,0.0,1.0,-1.0
2025-11-01,Jaipur,1.0,0.0,1.0
2025-11-01,Jamshedpur,0.0,1.0,-1.0
2025-11-01,Jodhpur,0.0,1.0,-1.0
2025-11-01,Kochi,2.0,0.0,2.0
2025-11-01,Lucknow,0.0,2.0,-2.0
2025-11-01,Nagpur,1.0,0.0,1.0
2025-11-01,Patna,1.0,0.0,1.0
2025-11-01,Pune,1.0,1.0,0.0
2025-11-01,Siliguri,1.0,0.0,1.0
2025-11-01,Srinagar,0.0,1.0,-1.0
2025-11-01,Thiruvananthapuram,1.0,0.0,1.0
2025-11-01,Vijayawada,2.0,0.0,2.0
2025-11-01,Visakhapatnam,2.0,1.0,1.0
2025-11-02,Aizawl,0.0,1.0,-1.0
2025-11-02,Chennai,0.0,2.0,-2.0
2025-11-02,Coimbatore,0.0,1.0,-1.0
2025-11-02,Cuttack,2.0,0.0,2.0
2025-11-02,Dehradun,1.0,0.0,1.0
2025-11-02,Gangtok,0.0,1.0,-1.0
2025-11-02,Gaya,0.0,1.0,-1.0
2025-11-02,Gurugram,1.0,0.0,1.0
2025-11-02,Jaipur,1.0,0.0,1.0
2025-11-02,Jamshedpur,0.0,2.0,-2.0
2025-11-02,Jodhpur,1.0,0.0,1.0
2025-11-02,Kavaratti,1.0,0.0,1.0
2025-11-02,Kohima,1.0,0.0,1.0
2025-11-02,Ludhiana,1.0,0.0,1.0
2025-11-02,Meerut,1.0,0.0,1.0
2025-11-02,Mumbai,1.0,2.0,-1.0
2025-11-02,Mysuru,0.0,1.0,-1.0
2025-11-02,Nagpur,1.0,0.0,1.0
2025-11-02,Panaji,1.0,0.0,1.0
2025-11-02,Patna,1.0,1.0,0.0
2025-11-02,Pune,1.0,1.0,0.0
2025-11-02,Vijayawada,0.0,1.0,-1.0
2025-11-02,Warangal,0.0,1.0,-1.0
2025-11-03,Agartala,0.0,1.0,-1.0
2025-11-03,Aizawl,0.0,1.0,-1.0
2025-11-03,Bhopal,1.0,0.0,1.0
2025-11-03,Bhubaneswar,0.0,1.0,-1.0
2025-11-03,Dehradun,0.0,1.0,-1.0
2025-11-03,Gaya,0.0,1.0,-1.0
2025-11-03,Gurugram,1.0,0.0,1.0
2025-11-03,Guwahati,1.0,0.0,1.0
2025-11-03,Haridwar,0.0,1.0,-1.0
2025-11-03,Imphal,2.0,1.0,1.0
2025-11-03,Itanagar,0.0,1.0,-1.0
2025-11-03,Jaipur,1.0,0.0,1.0
2025-11-03,Jammu,0.0,1.0,-1.0
2025-11-03,Jodhpur,2.0,0.0,2.0
2025-11-03,Kanpur,1.0,1.0,0.0
2025-11-03,Kavaratti,1.0,1.0,0.0
2025-11-03,Kochi,3.0,0.0,3.0
2025-11-03,Kohima,2.0,0.0,2.0
2025-11-03,Leh,0.0,1.0,-1.0
2025-11-03,Lucknow,0.0,1.0,-1.0
2025-11-03,Mumbai,0.0,1.0,-1.0
2025-11-03,Mysuru,1.0,1.0,0.0
2025-11-03,Panaji,0.0,1.0,-1.0
2025-11-03,Ranchi,0.0,1.0,-1.0
2025-11-03,Shillong,1.0,0.0,1.0
2025-11-03,Varanasi,0.0,1.0,-1.0
2025-11-03,Visakhapatnam,1.0,0.0,1.0
2025-11-04,Ahmedabad,0.0,1.0,-1.0
2025-11-04,Aizawl,2.0,1.0,1.0
2025-11-04,Bhopal,1.0,0.0,1.0
2025-11-04,Coimbatore,0.0,1.0,-1.0
2025-11-04,Dehradun,0.0,1.0,-1.0
2025-11-04,Gaya,2.0,0.0,2.0
2025-11-04,Guwahati,0.0,2.0,-2.0
2025-11-04,Haridwar,1.0,0.0,1.0
2025-11-04,Imphal,0.0,1.0,-1.0
2025-11-04,Indore,1.0,0.0,1.0
2025-11-04,Kavaratti,1.0,0.0,1.0
2025-11-04,Kolkata,1.0,1.0,0.0
2025-11-04,Lucknow,0.0,1.0,-1.0
2025-11-04,Meerut,1.0,0.0,1.0
2025-11-04,Port Blair,1.0,1.0,0.0
2025-11-04,Ranchi,0.0,1.0,-1.0
2025-11-04,Siliguri,1.0,0.0,1.0
2025-11-04,Srinagar,0.0,2.0,-2.0
2025-11-04,Varanasi,0.0,1.0,-1.0
2025-11-04,Vijayawada,1.0,0.0,1.0
2025-11-04,Warangal,1.0,0.0,1.0
2025-11-05,Aizawl,1.0,0.0,1.0
2025-11-05,Coimbatore,0.0,1.0,-1.0
2025-11-05,Dehradun,1.0,0.0,1.0
2025-11-05,Faridabad,1.0,0.0,1.0
2025-11-05,Gangtok,1.0,0.0,1.0
2025-11-05,Gurugram,1.0,1.0,0.0
2025-11-05,Haridwar,1.0,0.0,1.0
2025-11-05,Indore,1.0,0.0,1.0
2025-11-05,Itanagar,0.0,1.0,-1.0
2025-11-05,Jammu,0.0,1.0,-1.0
2025-11-05,Kanpur,0.0,1.0,-1.0
2025-11-05,Meerut,0.0,1.0,-1.0
2025-11-05,Mumbai,0.0,1.0,-1.0
2025-11-05,Nagpur,1.0,0.0,1.0
2025-11-05,Port Blair,1.0,0.0,1.0
2025-11-05,Pune,1.0,1.0,0.0
2025-11-05,Siliguri,0.0,1.0,-1.0
2025-11-05,Varanasi,1.0,0.0,1.0
2025-11-05,Vijayawada,0.0,2.0,-2.0
2025-11-06,Ahmedabad,0.0,1.0,-1.0
2025-11-06,Bengaluru,1.0,0.0,1.0
2025-11-06,Faridabad,0.0,1.0,-1.0
2025-11-06,Gangtok,0.0,1.0,-1.0
2025-11-06,Gurugram,1.0,0.0,1.0
2025-11-06,Kanpur,0.0,1.0,-1.0
2025-11-06,Kavaratti,1.0,0.0,1.0
2025-11-06,Kochi,0.0,1.0,-1.0
2025-11-06,Lucknow,1.0,0.0,1.0
2025-11-06,Nagpur,0.0,1.0,-1.0
2025-11-06,Raipur,1.0,1.0,0.0
2025-11-06,Surat,1.0,0.0,1.0
2025-11-06,Warangal,1.0,0.0,1.0
2025-11-07,Agartala,0.0,1.0,-1.0
2025-11-07,Ahmedabad,0.0,1.0,-1.0
2025-11-07,Aizawl,1.0,0.0,1.0
2025-11-07,Bhubaneswar,0.0,1.0,-1.0
2025-11-07,Chandigarh,0.0,1.0,-1.0
2025-11-07,Gurugram,1.0,0.0,1.0
2025-11-07,Guwahati,1.0,0.0,1.0
2025-11-07,Haridwar,0.0,1.0,-1.0
2025-11-07,Jaipur,2.0,1.0,1.0
2025-11-07,Jodhpur,0.0,1.0,-1.0
2025-11-07,Kanpur,1.0,0.0,1.0
2025-11-07,Leh,1.0,0.0,1.0
2025-11-07,Panaji,0.0,1.0,-1.0
2025-11-07,Patna,0.0,1.0,-1.0
2025-11-07,Port Blair,1.0,0.0,1.0
2025-11-07,Shimla,0.0,1.0,-1.0
2025-11-07,Siliguri,1.0,0.0,1.0
2025-11-07,Srinagar,0.0,1.0,-1.0
2025-11-07,Surat,1.0,0.0,1.0
2025-11-07,Varanasi,1.0,0.0,1.0
2025-11-08,Agartala,2.0,2.0,0.0
2025-11-08,Aizawl,1.0,0.0,1.0
2025-11-08,Amritsar,1.0,0.0,1.0
2025-11-08,Bengaluru,1.0,0.0,1.0
2025-11-08,Chandigarh,0.0,1.0,-1.0
2025-11-08,Chennai,1.0,0.0,1.0
2025-11-08,Coimbatore,0.0,1.0,-1.0
2025-11-08,Dehradun,1.0,2.0,-1.0
2025-11-08,Faridabad,1.0,0.0,1.0
2025-11-08,Gaya,1.0,1.0,0.0
2025-11-08,Haridwar,2.0,0.0,2.0
2025-11-08,Hyderabad,2.0,0.0,2.0
2025-11-08,Imphal,1.0,0.0,1.0
2025-11-08,Indore,1.0,0.0,1.0
2025-11-08,Jodhpur,1.0,1.0,0.0
2025-11-08,Kohima,0.0,2.0,-2.0
2025-11-08,Leh,0.0,1.0,-1.0
2025-11-08,Ludhiana,0.0,1.0,-1.0
2025-11-08,Mumbai,0.0,1.0,-1.0
2025-11-08,Nagpur,0.0,1.0,-1.0
2025-11-08,Port Blair,0.0,1.0,-1.0
2025-11-08,Raipur,1.0,0.0,1.0
2025-11-08,Ranchi,1.0,0.0,1.0
2025-11-08,Siliguri,1.0,0.0,1.0
2025-11-08,Srinagar,0.0,1.0,-1.0
2025-11-08,Surat,0.0,1.0,-1.0
2025-11-08,Vijayawada,0.0,1.0,-1.0
2025-11-08,Visakhapatnam,0.0,1.0,-1.0
2025-11-09,Ahmedabad,1.0,1.0,0.0
2025-11-09,Bengaluru,1.0,0.0,1.0
2025-11-09,Chennai,0.0,1.0,-1.0
2025-11-09,Coimbatore,0.0,1.0,-1.0
2025-11-09,Cuttack,1.0,0.0,1.0
2025-11-09,Dehradun,1.0,0.0,1.0
2025-11-09,Faridabad,1.0,0.0,1.0
2025-11-09,Gangtok,0.0,1.0,-1.0
2025-11-09,Gaya,2.0,0.0,2.0
2025-11-09,Gurugram,0.0,2.0,-2.0
2025-11-09,Haridwar,0.0,1.0,-1.0
2025-11-09,Kanpur,0.0,1.0,-1.0
2025-11-09,Kavaratti,2.0,0.0,2.0
2025-11-09,Kohima,0.0,1.0,-1.0
2025-11-09,Ludhiana,1.0,1.0,0.0
2025-11-09,Mysuru,1.0,0.0,1.0
2025-11-09,Nagpur,1.0,0.0,1.0
2025-11-09,Port Blair,0.0,1.0,-1.0
2025-11-09,Shillong,0.0,1.0,-1.0
2025-11-09,Siliguri,0.0,1.0,-1.0
2025-11-09,Thiruvananthapuram,1.0,0.0,1.0
2025-11-09,Vijayawada,2.0,1.0,1.0
2025-11-09,Visakhapatnam,0.0,1.0,-1.0
2025-11-10,Ahmedabad,0.0,1.0,-1.0
2025-11-10,Amritsar,0.0,1.0,-1.0
2025-11-10,Bengaluru,1.0,0.0,1.0
2025-11-10,Bhopal,1.0,1.0,0.0
2025-11-10,Cuttack,0.0,1.0,-1.0
2025-11-10,Dehradun,1.0,0.0,1.0
2025-11-10,Jaipur,1.0,0.0,1.0
2025-11-10,Jammu,1.0,0.0,1.0
2025-11-10,Kanpur,1.0,0.0,1.0
2025-11-10,Kochi,2.0,0.0,2.0
2025-11-10,Kohima,1.0,0.0,1.0
2025-11-10,Lucknow,0.0,2.0,-2.0
2025-11-10,Ludhiana,0.0,1.0,-1.0
2025-11-10,Meerut,0.0,1.0,-1.0
2025-11-10,Nagpur,1.0,0.0,1.0
2025-11-10,Pune,0.0,2.0,-2.0
2025-11-10,Visakhapatnam,1.0,0.0,1.0
2025-11-10,Warangal,0.0,1.0,-1.0
2025-11-11,Bhubaneswar,0.0,1.0,-1.0
2025-11-11,Chennai,1.0,0.0,1.0
2025-11-11,Coimbatore,1.0,0.0,1.0
2025-11-11,Cuttack,1.0,1.0,0.0
2025-11-11,Dehradun,1.0,1.0,0.0
2025-11-11,Faridabad,0.0,1.0,-1.0
2025-11-11,Gangtok,0.0,1.0,-1.0
2025-11-11,Gaya,2.0,0.0,2.0
2025-11-11,Hyderabad,1.0,2.0,-1.0
2025-11-11,Indore,1.0,1.0,0.0
2025-11-11,Itanagar,1.0,0.0,1.0
2025-11-11,Jamshedpur,1.0,1.0,0.0
2025-11-11,Jodhpur,0.0,1.0,-1.0
2025-11-11,Kochi,1.0,1.0,0.0
2025-11-11,Kohima,1.0,0.0,1.0
2025-11-11,Meerut,0.0,3.0,-3.0
2025-11-11,Nagpur,0.0,2.0,-2.0
2025-11-11,Panaji,1.0,0.0,1.0
2025-11-11,Pune,1.0,0.0,1.0
2025-11-11,Raipur,1.0,0.0,1.0
2025-11-11,Srinagar,1.0,1.0,0.0
2025-11-11,Surat,1.0,0.0,1.0
2025-11-11,Thiruvananthapuram,1.0,0.0,1.0
2025-11-11,Varanasi,0.0,1.0,-1.0
2025-11-11,Visakhapatnam,1.0,1.0,0.0
2025-11-12,Aizawl,1.0,0.0,1.0
2025-11-12,Bhopal,3.0,0.0,3.0
2025-11-12,Coimbatore,1.0,0.0,1.0
2025-11-12,Faridabad,0.0,1.0,-1.0
2025-11-12,Imphal,0.0,1.0,-1.0
2025-11-12,Itanagar,0.0,2.0,-2.0
2025-11-12,Jaipur,0.0,1.0,-1.0
2025-11-12,Jammu,0.0,1.0,-1.0
2025-11-12,Jamshedpur,0.0,1.0,-1.0
2025-11-12,Jodhpur,0.0,1.0,-1.0
2025-11-12,Kanpur,1.0,0.0,1.0
2025-11-12,Leh,1.0,0.0,1.0
2025-11-12,Ludhiana,0.0,2.0,-2.0
2025-11-12,Nagpur,1.0,0.0,1.0
2025-11-12,Patna,0.0,1.0,-1.0
2025-11-12,Port Blair,1.0,0.0,1.0
2025-11-12,Raipur,1.0,0.0,1.0
2025-11-12,Ranchi,1.0,0.0,1.0
2025-11-12,Vijayawada,1.0,1.0,0.0
2025-11-12,Visakhapatnam,1.0,0.0,1.0
2025-11-12,Warangal,0.0,1.0,-1.0
2025-11-13,Agartala,0.0,1.0,-1.0
2025-11-13,Bhopal,1.0,0.0,1.0
2025-11-13,Bhubaneswar,0.0,2.0,-2.0
2025-11-13,Chandigarh,1.0,1.0,0.0
2025-11-13,Cuttack,1.0,0.0,1.0
2025-11-13,Gurugram,1.0,0.0,1.0
2025-11-13,Hyderabad,2.0,0.0,2.0
2025-11-13,Imphal,0.0,1.0,-1.0
2025-11-13,Indore,0.0,1.0,-1.0
2025-11-13,Itanagar,0.0,1.0,-1.0
2025-11-13,Jaipur,1.0,0.0,1.0
2025-11-13,Kanpur,4.0,1.0,3.0
2025-11-13,Kochi,0.0,1.0,-1.0
2025-11-13,Kohima,0.0,1.0,-1.0
2025-11-13,Kolkata,0.0,1.0,-1.0
2025-11-13,Lucknow,1.0,0.0,1.0
2025-11-13,Ludhiana,1.0,0.0,1.0
2025-11-13,Meerut,2.0,1.0,1.0
2025-11-13,Nagpur,0.0,1.0,-1.0
2025-11-13,Panaji,1.0,1.0,0.0
2025-11-13,Pune,1.0,0.0,1.0
2025-11-13,Shillong,1.0,1.0,0.0
2025-11-13,Shimla,0.0,1.0,-1.0
2025-11-13,Siliguri,1.0,1.0,0.0
2025-11-13,Surat,1.0,0.0,1.0
2025-11-13,Thiruvananthapuram,0.0,1.0,-1.0
2025-11-13,Varanasi,1.0,0.0,1.0
2025-11-13,Vijayawada,0.0,1.0,-1.0
2025-11-13,Warangal,0.0,2.0,-2.0
2025-11-14,Agartala,0.0,1.0,-1.0
2025-11-14,Bengaluru,1.0,0.0,1.0
2025-11-14,Bhopal,1.0,0.0,1.0
2025-11-14,Chennai,1.0,0.0,1.0
2025-11-14,Coimbatore,0.0,1.0,-1.0
2025-11-14,Dehradun,2.0,0.0,2.0
2025-11-14,Gangtok,0.0,1.0,-1.0
2025-11-14,Gurugram,0.0,1.0,-1.0
2025-11-14,Guwahati,0.0,1.0,-1.0
2025-11-14,Haridwar,1.0,1.0,0.0
2025-11-14,Hyderabad,1.0,0.0,1.0
2025-11-14,Indore,0.0,1.0,-1.0
2025-11-14,Itanagar,0.0,1.0,-1.0
2025-11-14,Jaipur,1.0,1.0,0.0
2025-11-14,Kochi,0.0,1.0,-1.0
2025-11-14,Kohima,1.0,0.0,1.0
2025-11-14,Mumbai,0.0,1.0,-1.0
2025-11-14,Mysuru,1.0,1.0,0.0
2025-11-14,Nagpur,0.0,1.0,-1.0
2025-11-14,Panaji,2.0,1.0,1.0
2025-11-14,Patna,2.0,0.0,2.0
2025-11-14,Port Blair,0.0,2.0,-2.0
2025-11-14,Raipur,0.0,1.0,-1.0
2025-11-14,Shimla,1.0,0.0,1.0
2025-11-14,Siliguri,2.0,0.0,2.0
2025-11-14,Thiruvananthapuram,1.0,0.0,1.0
2025-11-14,Warangal,0.0,1.0,-1.0
2025-11-15,Agartala,0.0,1.0,-1.0
2025-11-15,Bhopal,1.0,0.0,1.0
2025-11-15,Chennai,1.0,0.0,1.0
2025-11-15,Faridabad,0.0,1.0,-1.0
2025-11-15,Gangtok,0.0,1.0,-1.0
2025-11-15,Gaya,0.0,1.0,-1.0
2025-11-15,Gurugram,1.0,0.0,1.0
2025-11-15,Guwahati,0.0,1.0,-1.0
2025-11-15,Imphal,1.0,0.0,1.0
2025-11-15,Jaipur,1.0,1.0,0.0
2025-11-15,Jammu,1.0,2.0,-1.0
2025-11-15,Kochi,1.0,0.0,1.0
2025-11-15,Kohima,1.0,0.0,1.0
2025-11-15,Ludhiana,0.0,1.0,-1.0
2025-11-15,Meerut,0.0,1.0,-1.0
2025-11-15,Mumbai,2.0,1.0,1.0
2025-11-15,Mysuru,0.0,3.0,-3.0
2025-11-15,Nagpur,1.0,0.0,1.0
2025-11-15,Panaji,1.0,0.0,1.0
2025-11-15,Port Blair,1.0,1.0,0.0
2025-11-15,Pune,1.0,0.0,1.0
2025-11-15,Srinagar,1.0,0.0,1.0
2025-11-16,Bhubaneswar,0.0,1.0,-1.0
2025-11-16,Chandigarh,1.0,0.0,1.0
2025-11-16,Chennai,1.0,0.0,1.0
2025-11-16,Coimbatore,3.0,1.0,2.0
2025-11-16,Dehradun,0.0,2.0,-2.0
2025-11-16,Faridabad,1.0,0.0,1.0
2025-11-16,Gangtok,1.0,0.0,1.0
2025-11-16,Gurugram,0.0,1.0,-1.0
2025-11-16,Haridwar,0.0,1.0,-1.0
2025-11-16,Hyderabad,2.0,0.0,2.0
2025-11-16,Itanagar,2.0,0.0,2.0
2025-11-16,Jaipur,0.0,1.0,-1.0
2025-11-16,Jammu,0.0,1.0,-1.0
2025-11-16,Kohima,0.0,1.0,-1.0
2025-11-16,Leh,0.0,1.0,-1.0
2025-11-16,Lucknow,2.0,0.0,2.0
2025-11-16,Meerut,0.0,1.0,-1.0
2025-11-16,Mysuru,1.0,0.0,1.0
2025-11-16,Panaji,0.0,1.0,-1.0
2025-11-16,Patna,0.0,2.0,-2.0
2025-11-16,Port Blair,0.0,1.0,-1.0
2025-11-16,Pune,0.0,1.0,-1.0
2025-11-16,Raipur,1.0,0.0,1.0
2025-11-16,Shillong,0.0,1.0,-1.0
2025-11-16,Shimla,1.0,0.0,1.0
2025-11-16,Siliguri,1.0,1.0,0.0
2025-11-16,Srinagar,0.0,1.0,-1.0
2025-11-16,Surat,0.0,1.0,-1.0
2025-11-16,Varanasi,1.0,0.0,1.0
2025-11-16,Warangal,2.0,0.0,2.0
2025-11-17,Bengaluru,1.0,0.0,1.0
2025-11-17,Bhopal,1.0,1.0,0.0
2025-11-17,Bhubaneswar,2.0,0.0,2.0
2025-11-17,Chandigarh,0.0,1.0,-1.0
2025-11-17,Chennai,1.0,0.0,1.0
2025-11-17,Coimbatore,0.0,1.0,-1.0
2025-11-17,Dehradun,0.0,1.0,-1.0
2025-11-17,Faridabad,1.0,0.0,1.0
2025-11-17,Gaya,0.0,1.0,-1.0
2025-11-17,Gurugram,2.0,1.0,1.0
2025-11-17,Guwahati,0.0,1.0,-1.0
2025-11-17,Imphal,0.0,1.0,-1.0
2025-11-17,Indore,1.0,0.0,1.0
2025-11-17,Jammu,0.0,2.0,-2.0
2025-11-17,Jamshedpur,1.0,1.0,0.0
2025-11-17,Kavaratti,0.0,1.0,-1.0
2025-11-17,Kohima,1.0,1.0,0.0
2025-11-17,Lucknow,1.0,0.0,1.0
2025-11-17,Meerut,0.0,1.0,-1.0
2025-11-17,Mumbai,0.0,1.0,-1.0
2025-11-17,Mysuru,1.0,1.0,0.0
2025-11-17,Patna,1.0,0.0,1.0
2025-11-17,Port Blair,1.0,1.0,0.0
2025-11-17,Raipur,3.0,1.0,2.0
2025-11-17,Ranchi,1.0,1.0,0.0
2025-11-17,Siliguri,0.0,1.0,-1.0
2025-11-17,Surat,0.0,1.0,-1.0
2025-11-17,Vijayawada,1.0,0.0,1.0
2025-11-17,Warangal,1.0,0.0,1.0
2025-11-18,Agartala,0.0,1.0,-1.0
2025-11-18,Bhopal,1.0,1.0,0.0
2025-11-18,Bhubaneswar,0.0,1.0,-1.0
2025-11-18,Chennai,1.0,0.0,1.0
2025-11-18,Faridabad,1.0,0.0,1.0
2025-11-18,Gurugram,0.0,1.0,-1.0
2025-11-18,Guwahati,0.0,2.0,-2.0
2025-11-18,Imphal,1.0,0.0,1.0
2025-11-18,Indore,0.0,1.0,-1.0
2025-11-18,Jaipur,0.0,1.0,-1.0
2025-11-18,Jammu,0.0,1.0,-1.0
2025-11-18,Jodhpur,1.0,0.0,1.0
2025-11-18,Kanpur,2.0,1.0,1.0
2025-11-18,Kavaratti,1.0,1.0,0.0
2025-11-18,Kolkata,1.0,0.0,1.0
2025-11-18,Ludhiana,1.0,1.0,0.0
2025-11-18,Meerut,0.0,1.0,-1.0
2025-11-18,Mumbai,1.0,0.0,1.0
2025-11-18,Panaji,2.0,0.0,2.0
2025-11-18,Patna,0.0,1.0,-1.0
2025-11-18,Ranchi,1.0,0.0,1.0
2025-11-18,Shillong,0.0,1.0,-1.0
2025-11-18,Shimla,1.0,0.0,1.0
2025-11-18,Siliguri,0.0,1.0,-1.0
2025-11-18,Srinagar,1.0,0.0,1.0
2025-11-18,Vijayawada,1.0,0.0,1.0
2025-11-18,Visakhapatnam,1.0,0.0,1.0
2025-11-18,Warangal,0.0,2.0,-2.0
2025-11-19,Agartala,1.0,1.0,0.0
2025-11-19,Aizawl,1.0,2.0,-1.0
2025-11-19,Amritsar,2.0,0.0,2.0
2025-11-19,Bengaluru,0.0,3.0,-3.0
2025-11-19,Bhubaneswar,1.0,0.0,1.0
2025-11-19,Chandigarh,0.0,1.0,-1.0
2025-11-19,Coimbatore,0.0,1.0,-1.0
2025-11-19,Dehradun,1.0,0.0,1.0
2025-11-19,Gangtok,0.0,1.0,-1.0
2025-11-19,Gurugram,1.0,1.0,0.0
2025-11-19,Imphal,1.0,1.0,0.0
2025-11-19,Kanpur,1.0,0.0,1.0
2025-11-19,Kavaratti,0.0,1.0,-1.0
2025-11-19,Kochi,0.0,3.0,-3.0
2025-11-19,Leh,0.0,1.0,-1.0
2025-11-19,Lucknow,0.0,1.0,-1.0
2025-11-19,Ludhiana,1.0,0.0,1.0
2025-11-19,Mumbai,1.0,1.0,0.0
2025-11-19,Panaji,1.0,0.0,1.0
2025-11-19,Pune,1.0,1.0,0.0
2025-11-19,Ranchi,1.0,0.0,1.0
2025-11-19,Shillong,2.0,0.0,2.0
2025-11-19,Shimla,2.0,0.0,2.0
2025-11-19,Srinagar,2.0,0.0,2.0
2025-11-19,Surat,0.0,1.0,-1.0
2025-11-19,Visakhapatnam,1.0,0.0,1.0
2025-11-19,Warangal,0.0,1.0,-1.0
2025-11-20,Agartala,1.0,0.0,1.0
2025-11-20,Chennai,1.0,0.0,1.0
2025-11-20,Coimbatore,1.0,1.0,0.0
2025-11-20,Dehradun,1.0,0.0,1.0
2025-11-20,Gurugram,0.0,1.0,-1.0
2025-11-20,Guwahati,1.0,1.0,0.0
2025-11-20,Haridwar,0.0,3.0,-3.0
2025-11-20,Hyderabad,1.0,1.0,0.0
2025-11-20,Jodhpur,1.0,0.0,1.0
2025-11-20,Kanpur,0.0,1.0,-1.0
2025-11-20,Kochi,3.0,0.0,3.0
2025-11-20,Kohima,2.0,1.0,1.0
2025-11-20,Lucknow,0.0,1.0,-1.0
2025-11-20,Ludhiana,1.0,1.0,0.0
2025-11-20,Meerut,0.0,1.0,-1.0
2025-11-20,Raipur,0.0,1.0,-1.0
2025-11-20,Shillong,0.0,1.0,-1.0
2025-11-20,Siliguri,1.0,0.0,1.0
2025-11-20,Srinagar,1.0,0.0,1.0
2025-11-20,Surat,1.0,0.0,1.0
2025-11-20,Varanasi,0.0,1.0,-1.0
2025-11-20,Vijayawada,0.0,1.0,-1.0
2025-11-21,Agartala,1.0,0.0,1.0
2025-11-21,Chandigarh,1.0,0.0,1.0
2025-11-21,Dehradun,2.0,0.0,2.0
2025-11-21,Gurugram,0.0,1.0,-1.0
2025-11-21,Guwahati,1.0,0.0,1.0
2025-11-21,Haridwar,0.0,1.0,-1.0
2025-11-21,Imphal,0.0,1.0,-1.0
2025-11-21,Indore,0.0,1.0,-1.0
2025-11-21,Itanagar,0.0,1.0,-1.0
2025-11-21,Jammu,0.0,1.0,-1.0
2025-11-21,Jodhpur,2.0,0.0,2.0
2025-11-21,Kohima,0.0,1.0,-1.0
2025-11-21,Kolkata,1.0,0.0,1.0
2025-11-21,Lucknow,1.0,0.0,1.0
2025-11-21,Meerut,1.0,2.0,-1.0
2025-11-21,Mumbai,0.0,1.0,-1.0
2025-11-21,Port Blair,1.0,0.0,1.0
2025-11-21,Shillong,0.0,1.0,-1.0
2025-11-22,Aizawl,0.0,1.0,-1.0
2025-11-22,Bhopal,0.0,1.0,-1.0
2025-11-22,Bhubaneswar,1.0,0.0,1.0
2025-11-22,Chennai,0.0,1.0,-1.0
2025-11-22,Coimbatore,0.0,1.0,-1.0
2025-11-22,Gangtok,0.0,1.0,-1.0
2025-11-22,Guwahati,2.0,0.0,2.0
2025-11-22,Haridwar,1.0,0.0,1.0
2025-11-22,Jaipur,1.0,0.0,1.0
2025-11-22,Kanpur,0.0,1.0,-1.0
2025-11-22,Leh,1.0,0.0,1.0
2025-11-22,Lucknow,0.0,1.0,-1.0
2025-11-22,Mumbai,2.0,0.0,2.0
2025-11-22,Patna,1.0,0.0,1.0
2025-11-22,Siliguri,0.0,1.0,-1.0
2025-11-22,Warangal,0.0,1.0,-1.0
2025-11-23,Amritsar,0.0,1.0,-1.0
2025-11-23,Bengaluru,0.0,1.0,-1.0
2025-11-23,Bhopal,0.0,2.0,-2.0
2025-11-23,Chandigarh,1.0,0.0,1.0
2025-11-23,Dehradun,1.0,0.0,1.0
